Feature	domain	phylum	class	order	family	genus	species	ASV
705af834bf9ff0efe60ebb4916b9f5f2	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Unassigned_Brachybacterium	705af834bf9ff0efe60ebb4916b9f5f2
0bf46659b7f0f30d8205dc3ed1e5a7ac	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Unassigned_Brevibacterium	0bf46659b7f0f30d8205dc3ed1e5a7ac
c39ec18db8c3c0d5efa888e5a3ba311c	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned_Streptomyces	c39ec18db8c3c0d5efa888e5a3ba311c
40783e6e31013428eabe58d11fed73f2	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Unassigned_Coprococcus	40783e6e31013428eabe58d11fed73f2
006d194261f4b246a1545a39aaddf176	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Unassigned_Alloprevotella	006d194261f4b246a1545a39aaddf176
decdc4042cd0f11cf7c69883e796db77	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	Unassigned_uncultured	decdc4042cd0f11cf7c69883e796db77
fc712e6df81d383627b27e4ac0141aff	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned_Sphingomonas	fc712e6df81d383627b27e4ac0141aff
10528bf01ed6cba526cced69b72290d2	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Unassigned_Streptobacillus	10528bf01ed6cba526cced69b72290d2
e8319ec0c569a4b5598cb382594b7a3d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Unassigned_Polaromonas	e8319ec0c569a4b5598cb382594b7a3d
a955ecfbe4db903fd5bbf3cc2e79679b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unassigned_Novosphingobium	a955ecfbe4db903fd5bbf3cc2e79679b
e0a8654937468f6a9df8d41ce4ea0299	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Unassigned_Brevundimonas	e0a8654937468f6a9df8d41ce4ea0299
6f8ab52e2a29d68e61552c2786594a32	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Unassigned_Corynebacterium	6f8ab52e2a29d68e61552c2786594a32
da79a5efebbc631a050732296fe373e0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	Unassigned_Clostridium_sensu_stricto_1	da79a5efebbc631a050732296fe373e0
a62c3c6291d76715fdbad0d474f48975	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Phreatobacter	Unassigned_Phreatobacter	a62c3c6291d76715fdbad0d474f48975
13ea65c5acbc2b8196c221899e09164d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	Unassigned_Enhydrobacter	13ea65c5acbc2b8196c221899e09164d
d57d6844256421cfd42bb00e8e01a06e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned_Pseudomonas	d57d6844256421cfd42bb00e8e01a06e
5dc06e5eb156408a0eafa21236ae2d01	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unassigned_Xanthomonas	5dc06e5eb156408a0eafa21236ae2d01
0f6be5beedcfe601c6d14725c755ccde	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	Unassigned_Jeotgalicoccus	0f6be5beedcfe601c6d14725c755ccde
16f275646eb4ef8d115049ea22055744	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Fermentimonas	Unassigned_Fermentimonas	16f275646eb4ef8d115049ea22055744
2226f1b00301723c362b644023b64ddc	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	Unassigned_uncultured	2226f1b00301723c362b644023b64ddc
3c4b7c8ed41bca6ee3c6fe7286da3676	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Unassigned_Sphingobium	3c4b7c8ed41bca6ee3c6fe7286da3676
a94ae7c0c62887e0c82ea80fe6519909	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	Unassigned_Lachnospiraceae_NK4A136_group	a94ae7c0c62887e0c82ea80fe6519909
a42d90b328b6b356fd1a5426d1a4bd14	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Dermacoccus	Unassigned_Dermacoccus	a42d90b328b6b356fd1a5426d1a4bd14
99acbda03e957d054d648f21b89773fd	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned_Streptococcus	99acbda03e957d054d648f21b89773fd
e3a99f8aab002ac080582e18cb3ae343	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned_Sphingomonas	e3a99f8aab002ac080582e18cb3ae343
1c7910b99ee2e51311c62b478c95d3ef	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned_Streptococcus	1c7910b99ee2e51311c62b478c95d3ef
b3846fd4d1ab07da7b298f9149c94453	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned_Sphingomonas	b3846fd4d1ab07da7b298f9149c94453
f42e95fff274edb8e234930560c07b45	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Unassigned_Haemophilus	f42e95fff274edb8e234930560c07b45
b5ae4141b7b451fd2f2dd97510be5921	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unassigned_Bosea	b5ae4141b7b451fd2f2dd97510be5921
6e0792f9214d1c43e5f07d4137f29828	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Dechloromonas	Unassigned_Dechloromonas	6e0792f9214d1c43e5f07d4137f29828
7a908c2be53127aaa9386b769292a975	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	Unassigned_Rubrobacter	7a908c2be53127aaa9386b769292a975
ddf771ff962e3b56d9e27ab2b17ae71a	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	Unassigned_Geodermatophilus	ddf771ff962e3b56d9e27ab2b17ae71a
df0655f521d0e845de96da1c5b1b4806	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned_Pseudomonas	df0655f521d0e845de96da1c5b1b4806
2e8b95e319968f97c3df53b908556536	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned_Streptococcus	2e8b95e319968f97c3df53b908556536
b2caa7f587f075d215b17d9e735c2097	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Unassigned_Gluconobacter	b2caa7f587f075d215b17d9e735c2097
26303e8b6586c285a0cfc815ed4528da	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned_Pseudomonas	26303e8b6586c285a0cfc815ed4528da
27bca133c87e916411de5c112568bc27	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Unassigned_Cellulosimicrobium	27bca133c87e916411de5c112568bc27
7cb37a22c9f13593054e3b76d0526348	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unassigned_Lysinibacillus	7cb37a22c9f13593054e3b76d0526348
3efa6ea157788d73f1ca997d9f084c6e	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Unassigned_Geobacillus	3efa6ea157788d73f1ca997d9f084c6e
766fec9900757f9ee23b97207076342a	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Unassigned_Corynebacterium	766fec9900757f9ee23b97207076342a
3c8155ab3e1b0fd778a59150a5cb821c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned_Pseudomonas	3c8155ab3e1b0fd778a59150a5cb821c
705968345acdb355815e2bcfa7c793c3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned_Bacteroides	705968345acdb355815e2bcfa7c793c3
dfba30736e260e186d9c550c1e5abef9	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	Unassigned_Clostridium_sensu_stricto_1	dfba30736e260e186d9c550c1e5abef9
3b2a9645a37f5eca0d69b2491bc4cc96	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Unassigned_Saccharopolyspora	3b2a9645a37f5eca0d69b2491bc4cc96
ef2c53925d98296acb7f511eaef83569	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Unassigned_Lachnospira	ef2c53925d98296acb7f511eaef83569
5e18ab4c5c23d99b3b2fd9aff4e4034b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Unassigned_Lactobacillus	5e18ab4c5c23d99b3b2fd9aff4e4034b
f86b2d7b2c81e8b0e3c7072e844e6edb	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Unassigned_Bacillus	f86b2d7b2c81e8b0e3c7072e844e6edb
a88dd09ddf5194dffc03f826feb8c230	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudochrobactrum	Unassigned_Pseudochrobactrum	a88dd09ddf5194dffc03f826feb8c230
96293d259275888a2074f579c099b3b9	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Unassigned_Gluconobacter	96293d259275888a2074f579c099b3b9
8b16d8682d347cb2646f40775f07f0bb	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Intestinibacter	Unassigned_Intestinibacter	8b16d8682d347cb2646f40775f07f0bb
bace86d1cbe6077d4762861f7f04966d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Unassigned_Acinetobacter	bace86d1cbe6077d4762861f7f04966d
6f098b1e827632a3b3dfcfec449bdf4f	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Unassigned_Actinomyces	6f098b1e827632a3b3dfcfec449bdf4f
9634574b41b5ab32eae0a560e14e4ee0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned_Pseudomonas	9634574b41b5ab32eae0a560e14e4ee0
9cd27ce87152819c578c840e3cdcbea3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Unassigned_Brevundimonas	9cd27ce87152819c578c840e3cdcbea3
6daa4db19fd36903133853597f138beb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned_Massilia	6daa4db19fd36903133853597f138beb
32ba57bb2e1ae5294387d70e11489e27	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Unassigned_Sphingobium	32ba57bb2e1ae5294387d70e11489e27
923b11390d200f9477656d3ce5cb6e51	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unassigned_Caulobacter	923b11390d200f9477656d3ce5cb6e51
d2ad7a10a709a5b3b933d46b9c7038c0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	Unassigned_Lachnospiraceae_NK4A136_group	d2ad7a10a709a5b3b933d46b9c7038c0
e738e1654c04e3d28bd44b18c474e838	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	Unassigned_Peptoniphilus	e738e1654c04e3d28bd44b18c474e838
46d58d4196c9010adfac97a9191fe84f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Unassigned_Fusicatenibacter	46d58d4196c9010adfac97a9191fe84f
12cf250dc457b015e1eaea6d2c114ea7	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Unassigned_Cellvibrio	12cf250dc457b015e1eaea6d2c114ea7
d721a1bcbdd930231e6048c37e8c75ca	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	Unassigned_Rhodopseudomonas	d721a1bcbdd930231e6048c37e8c75ca
01d3c2f40d2fe23a551772945a61b6b3	Bacteria	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	Unassigned_Clostridia_UCG-014	01d3c2f40d2fe23a551772945a61b6b3
34c640cf5b1990e364d09ae5f712cfcd	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unassigned_Caulobacter	34c640cf5b1990e364d09ae5f712cfcd
2ac494391372a675dbe1567fe7edb189	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	Unassigned_Gemella	2ac494391372a675dbe1567fe7edb189
c7bb9c1db697481ba6b4ac2f3e2bbb04	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Unassigned_Neisseria	c7bb9c1db697481ba6b4ac2f3e2bbb04
2f0c44864a48584d193bead18d0c61e3	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Unassigned_Faecalibacterium	2f0c44864a48584d193bead18d0c61e3
6129517ff704ee6b018972e2ff2aeb8d	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	Unassigned_uncultured	6129517ff704ee6b018972e2ff2aeb8d
e5679151742825101a26a5c8709bd821	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unassigned_Bosea	e5679151742825101a26a5c8709bd821
10dce327c77da254ba4fdc5cd181cc58	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	Unassigned_Gordonia	10dce327c77da254ba4fdc5cd181cc58
336234d56f2442bdad351b7a08c309a8	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Unassigned_Brachybacterium	336234d56f2442bdad351b7a08c309a8
ec315d9b3e02c9af127c23c083332d46	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Unassigned_Chloroplast	ec315d9b3e02c9af127c23c083332d46
3fe4c90c80c1d3937dab55aaea6d3e03	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Murdochiella	Unassigned_Murdochiella	3fe4c90c80c1d3937dab55aaea6d3e03
14ce82192a0f463d4271ee874c4e2221	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned_Sphingomonas	14ce82192a0f463d4271ee874c4e2221
56eeeb73f9cea36145f0d489c57b50cd	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	Unassigned_Williamsia	56eeeb73f9cea36145f0d489c57b50cd
ef5ab90fcc2c996f49644f7e045ae8c1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Unassigned_Chryseobacterium	ef5ab90fcc2c996f49644f7e045ae8c1
9f5e74e7bb8520691455a5ec90917c6b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured	Unassigned_uncultured	9f5e74e7bb8520691455a5ec90917c6b
d9657c1b0954fe4f4f0b517248bcca04	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned_Pseudomonas	d9657c1b0954fe4f4f0b517248bcca04
c178c44b1ba95298e37d22076d47c56d	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Unassigned_Anaerococcus	c178c44b1ba95298e37d22076d47c56d
0f21b7cfe4ab61285c404e531d60ac46	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned_Streptomyces	0f21b7cfe4ab61285c404e531d60ac46
370fd7220d8134bc8e222f760276414b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Unassigned_Xanthobacter	370fd7220d8134bc8e222f760276414b
758fdd501cea3b66d36c278565dde310	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	Unassigned_Terrimicrobium	758fdd501cea3b66d36c278565dde310
34da5f35f3a5f64e879c281b9c4497a6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Unassigned_Anaerococcus	34da5f35f3a5f64e879c281b9c4497a6
979c4e12d1eeb32361e99c518afab2fc	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Chryseomicrobium	Unassigned_Chryseomicrobium	979c4e12d1eeb32361e99c518afab2fc
1e1bf4cec64ef51d9e81d47efcf491bf	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Nesterenkonia	Unassigned_Nesterenkonia	1e1bf4cec64ef51d9e81d47efcf491bf
0e70eaf352c163e1f87009878c9914c3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Unassigned_Anaerococcus	0e70eaf352c163e1f87009878c9914c3
56fe53d86ea7e3679db40695e321979d	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Unassigned_Corynebacterium	56fe53d86ea7e3679db40695e321979d
79fbc10d6d32b15c1fda916619edd6a8	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Unassigned_Fusobacterium	79fbc10d6d32b15c1fda916619edd6a8
5c9dee4667a847d70880db57c6c05c21	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Unassigned_Bacillus	5c9dee4667a847d70880db57c6c05c21
5237946581db985433b3ea373c0348f2	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	RBG-13-54-9	RBG-13-54-9	Unassigned_RBG-13-54-9	5237946581db985433b3ea373c0348f2
66c3a1cc6309524dd3a3ad066f864122	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unassigned_Paracoccus	66c3a1cc6309524dd3a3ad066f864122
6c7040020c214e226b05aee6571ec069	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Unassigned_Pandoraea	6c7040020c214e226b05aee6571ec069
cdd87b83e4ae0c9d732b588aae0d9f92	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned_Streptomyces	cdd87b83e4ae0c9d732b588aae0d9f92
f508b61f63104593135387265b9b3b87	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Unassigned_Anaerococcus	f508b61f63104593135387265b9b3b87
e9edd020c05c05e9cac78bb450ace355	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Arthrospira_PCC-7345	Unassigned_Arthrospira_PCC-7345	e9edd020c05c05e9cac78bb450ace355
fd0de4b6a0ba781367bdf7688e7f280f	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Unassigned_Corynebacterium	fd0de4b6a0ba781367bdf7688e7f280f
3923c70f1b4b3929f43fe8a2a74f0f4a	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Unassigned_Bacillus	3923c70f1b4b3929f43fe8a2a74f0f4a
23a9805b14201ffc0edf7f6386bcb200	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Unassigned_Chloroplast	23a9805b14201ffc0edf7f6386bcb200
0df6e3512db5dc0933fa4a8e265de5a7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Unassigned_Bacteroides	0df6e3512db5dc0933fa4a8e265de5a7
8b483ffa1569983faf2714ff803db9e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unassigned_Devosia	8b483ffa1569983faf2714ff803db9e1
e29617c8be32c6775ce14c0b48ee4cdd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unassigned_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	e29617c8be32c6775ce14c0b48ee4cdd
cc0289ec90d271750fca3f685a41468e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Unassigned_Acinetobacter	cc0289ec90d271750fca3f685a41468e
c32007843a595f0e3d9f4c449a5e5d5d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	Unassigned_Enhydrobacter	c32007843a595f0e3d9f4c449a5e5d5d
794ab1aeedd27e17078223e610708cb1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Unassigned_Stenotrophomonas	794ab1aeedd27e17078223e610708cb1
b27f1df50a1c2d23f0c86e33b4ff5b86	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	Unassigned_BIrii41	b27f1df50a1c2d23f0c86e33b4ff5b86
449e5162f098d9d33e13ee4d46e95329	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Unassigned_Anaerococcus	449e5162f098d9d33e13ee4d46e95329
5ec0f66706151b1f27d7ff99f3e8c8d4	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Unassigned_Erysipelothrix	5ec0f66706151b1f27d7ff99f3e8c8d4
d6b493b42923029ac6a33e7b63248cca	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Unassigned_Sphingobacterium	d6b493b42923029ac6a33e7b63248cca
3d62b1e7f728025c69ff47477d863d1b	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Unassigned_Actinomyces	3d62b1e7f728025c69ff47477d863d1b
9b19ae8de02ebae9909af298a71b4e83	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Unassigned_Dorea	9b19ae8de02ebae9909af298a71b4e83
d2b918273c01f7e43467e11c08068393	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Unassigned_Comamonas	d2b918273c01f7e43467e11c08068393
d2ac72444c56b4cfad053d1dff8137a3	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Unassigned_Acidothermus	d2ac72444c56b4cfad053d1dff8137a3
8c86b7491ec50705908c11f31c722524	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	Unassigned_Anaerococcus	8c86b7491ec50705908c11f31c722524
ab6cfa799dd9b8d609b5ef8fde44afa3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Unassigned_Janthinobacterium	ab6cfa799dd9b8d609b5ef8fde44afa3
e4715d41f180b201f77d992dfbb94486	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Pseudoclavibacter	Unassigned_Pseudoclavibacter	e4715d41f180b201f77d992dfbb94486
c61ab9dcb5e10702588b409f1a5a4f65	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unassigned_Bradyrhizobium	c61ab9dcb5e10702588b409f1a5a4f65
abafa0bd9bcc05eba900c16aab39495f	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Kytococcus	Unassigned_Kytococcus	abafa0bd9bcc05eba900c16aab39495f
f9b536b83ea59e629f2a8eb2900d447b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned_Pseudomonas	f9b536b83ea59e629f2a8eb2900d447b
1c8c051b2e7149c36896840b8d076a98	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unassigned_Lysinibacillus	1c8c051b2e7149c36896840b8d076a98
4d683fbaa03c0f2bbe7daf71715e5981	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Unassigned_Staphylococcus	4d683fbaa03c0f2bbe7daf71715e5981
d9621bfff18cd920a8e9e12dac03ee33	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R-7_group	Unassigned_Christensenellaceae_R-7_group	d9621bfff18cd920a8e9e12dac03ee33
91da238da7027f89ff7f733edd5ce273	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Unassigned_Roseomonas	91da238da7027f89ff7f733edd5ce273
25c45c70d86a2cc24ae0fc4fd97864ee	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Unassigned_Abiotrophia	25c45c70d86a2cc24ae0fc4fd97864ee
a5952293663f9060645abe98f596f9db	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Unassigned_Xanthobacter	a5952293663f9060645abe98f596f9db
fa62bc59da6ff376abb3ac7335bbeea6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	Unassigned_Lautropia	fa62bc59da6ff376abb3ac7335bbeea6
9f10690e9f88ba5c0dc6d98c3f6291e2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Unassigned_Acinetobacter	9f10690e9f88ba5c0dc6d98c3f6291e2
a133b52e0c478db1174d79b7ad18f062	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Salinicoccus	Unassigned_Salinicoccus	a133b52e0c478db1174d79b7ad18f062
4f42e41ae9b364488793e84bb2f594f7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unassigned_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	4f42e41ae9b364488793e84bb2f594f7
